https://walrus.wr.usgs.gov/namss/data/1976/namss.W-14-76-SF.mcs.airgun/Data/SEGY/Migration/WSF-001_1__245413.sgy	3.4
https://walrus.wr.usgs.gov/namss/data/1976/namss.W-14-76-SF.mcs.airgun/Data/SEGY/Migration/WSF-001_2__318284.sgy	2.1
https://walrus.wr.usgs.gov/namss/data/1976/namss.W-14-76-SF.mcs.airgun/Data/SEGY/Migration/WSF-001__597067.sgy	5.1
https://walrus.wr.usgs.gov/namss/data/1976/namss.W-14-76-SF.mcs.airgun/Data/SEGY/Migration/WSF-003__549254.sgy	6.6
https://walrus.wr.usgs.gov/namss/data/1976/namss.W-14-76-SF.mcs.airgun/Data/SEGY/Migration/WSF-005__245466.sgy	10.5
https://walrus.wr.usgs.gov/namss/data/1976/namss.W-14-76-SF.mcs.airgun/Data/SEGY/Migration/WSF-007__243936.sgy	8.9
https://walrus.wr.usgs.gov/namss/data/1976/namss.W-14-76-SF.mcs.airgun/Data/SEGY/Migration/WSF-009__522292.sgy	3.5
https://walrus.wr.usgs.gov/namss/data/1976/namss.W-14-76-SF.mcs.airgun/Data/SEGY/Migration/WSF-009__532134.sgy	19.8
https://walrus.wr.usgs.gov/namss/data/1976/namss.W-14-76-SF.mcs.airgun/Data/SEGY/Migration/WSF-011__233200.sgy	7.7
https://walrus.wr.usgs.gov/namss/data/1976/namss.W-14-76-SF.mcs.airgun/Data/SEGY/Migration/WSF-015__586848.sgy	3.9
https://walrus.wr.usgs.gov/namss/data/1976/namss.W-14-76-SF.mcs.airgun/Data/SEGY/Migration/WSF-017_1__502042.sgy	3.1
https://walrus.wr.usgs.gov/namss/data/1976/namss.W-14-76-SF.mcs.airgun/Data/SEGY/Migration/WSF-017__311891.sgy	12.7
https://walrus.wr.usgs.gov/namss/data/1976/namss.W-14-76-SF.mcs.airgun/Data/SEGY/Migration/WSF-018__569684.sgy	3.0
https://walrus.wr.usgs.gov/namss/data/1976/namss.W-14-76-SF.mcs.airgun/Data/SEGY/Migration/WSF-019__512750.sgy	9.9
